,0,1,2,3
0,0.9801658128172461,0.0032972436152287755,0.009035080629165367,0.0075018629383601645
1,0.00354065971296249,0.9791342785626168,0.006135195477980079,0.011189866246440963
2,0.010047120991404448,0.004913051592421747,0.9757379839426658,0.009301843473509052
3,0.01622531178293846,0.02914734915119495,0.015205946305814698,0.9394213927600513
